"","AUS_B_1","CAN_B_1","CHE_B_1","CHN_B_1","DEU_B_1","FRA_B_1","GBR_B_1","ITA_B_1","JPN_B_1","MEX_B_1","NOR_B_1","USA_B_1","AUS_B_2","CAN_B_2","CHE_B_2","CHN_B_2","DEU_B_2","FRA_B_2","GBR_B_2","ITA_B_2","JPN_B_2","MEX_B_2","NOR_B_2","USA_B_2","AUS_B_3","CAN_B_3","CHE_B_3","CHN_B_3","DEU_B_3","FRA_B_3","GBR_B_3","ITA_B_3","JPN_B_3","MEX_B_3","NOR_B_3","USA_B_3"
"2010-04-08",6.16732222697529,4.63365974169288,2.73024101806238,4.04459674918976,4.48757144163628,4.75092942962648,5.64886887898098,5.65039976956349,2.49927216842492,9.44454176064868,4.18512090354578,5.61721502696021,-1.81588474620074,-4.6539977027858,-2.17746411488015,-2.93334182798359,-4.04195050717285,-4.2463098179025,-5.05682629096768,-4.86826610797355,-1.89127306522557,-4.70795892117182,-2.10740503334228,-5.40717755397559,-0.326516284167586,-1.09984069589255,-3.86429858553068,-1.39166254409926,-5.09963948524665,-5.24521079509332,-5.85111692532867,-6.27632941976197,-5.42399896309811,-4.97996767609206,-1.98764082591534,-5.91902487292875
"2010-04-09",6.21278392711389,4.58812639555927,2.77508216695655,4.12510508452198,4.56152905863948,4.81286770881669,5.692117563939,5.67285552039559,2.50640119539784,9.45584922980744,4.24352603544513,5.60033124832222,-1.83929248244522,-4.59814562531017,-2.23339072571746,-2.8051895601313,-4.12733922980764,-4.31057589880168,-5.09664427188347,-4.86278371939783,-1.89420882715519,-4.69622399434579,-2.18705019056201,-5.39828728195473,-0.353457087495952,-1.01632649869736,-3.85330332301255,-1.88758992926696,-5.02678628522696,-5.20403853123927,-5.84154631582072,-6.38073930071647,-5.46079107045288,-5.1772365613673,-1.97752687409294,-5.88715218115357
"2010-04-12",6.24435671666939,4.57768118150093,2.78856039991394,4.09078021619307,4.55982172990553,4.80589540207324,5.67760883825028,5.67164234673448,2.50903607181505,9.485906416273,4.25003294354725,5.54433831002969,-1.90614084647355,-4.60727919498251,-2.26852233088337,-2.87153922882473,-4.22340755426444,-4.30063403232094,-5.09504259639291,-4.84229979418452,-1.89185628535512,-4.72696397909287,-2.17236829914416,-5.33892375031521,-0.337729762727974,-0.893402781037821,-3.72277515973151,-1.70145086429642,-4.77427616152841,-5.13654657567916,-5.73066119588283,-6.45832543976247,-5.48470608350307,-5.15507168291352,-1.94151807059741,-5.87483598225385
"2010-04-13",6.17352725931034,4.58295342185509,2.74829168978988,4.08344508940866,4.52660715561563,4.77744691077978,5.65336528377469,5.65901054042728,2.51390759259747,9.46945234461746,4.21036500000925,5.51394192398784,-1.89826525588998,-4.62163521128056,-2.21050184825721,-2.97411403003669,-4.19206331211714,-4.26763042231464,-5.05938706159617,-4.84706467055309,-1.87614589656571,-4.73595469327195,-2.21794494229683,-5.29921249461774,-0.283135333102813,-0.749147758268975,-3.79167789843486,-1.4782866653025,-4.78828326463694,-5.15511048273255,-5.82410509368188,-6.39834137943786,-5.58875281200389,-5.04999229112334,-1.77992570202873,-5.83815688810549
"2010-04-14",6.23161518096641,4.60057852248927,2.74966419536663,4.08053167988926,4.53100238656266,4.77956176125753,5.65417831224178,5.68180698030694,2.50665824309246,9.48709290295495,4.23351793062226,5.58176132130219,-1.92057592584045,-4.65716869206243,-2.20160136428618,-2.9736681571068,-4.19208385322011,-4.27527268177928,-5.05722640051939,-4.8679440216452,-1.87445587396924,-4.77945975553366,-2.06621867732225,-5.36505914916134,-0.300482384564392,-0.6160025912728,-3.85321754210603,-1.48922426853338,-4.86902915647769,-5.2052862170524,-5.80960521739451,-6.44666509251091,-5.55038435775731,-4.9164057766087,-2.13877534607726,-5.9368601346575
"2010-04-15",6.25720911378819,4.59731707991021,2.74478648073253,4.05351466357724,4.52584405869807,4.77852323729101,5.66638991503093,5.67561703263948,2.49347471687383,9.46536441719145,4.23795510357678,5.5735039447556,-1.92822176487537,-4.68131151531035,-2.20060812801202,-2.9503704595715,-4.18848880267402,-4.27409219732289,-5.06544899606231,-4.84262222599563,-1.86337313891809,-4.78208532419247,-2.09575052675812,-5.32963329841238,-0.24041830267626,-0.535101465806916,-3.83478220112075,-1.4293886078311,-4.89424503611257,-5.22229240549584,-5.81286769090039,-6.52074951284367,-5.52027762554387,-4.73286093957291,-2.08590156312914,-6.12782714776251
"2010-04-16",6.21698561343297,4.58084292266161,2.72401808399347,4.05016308787946,4.50731541256141,4.76123088831146,5.64469853963871,5.68409452861566,2.48215839023763,9.49584954823022,4.19290093532657,5.52010199709729,-1.93766513169017,-4.64433745556079,-2.16653621450519,-2.9554933735583,-4.13197249600261,-4.24406700518489,-5.01409133390953,-4.82905291912599,-1.85115901236973,-4.80374157072547,-1.99200110153385,-5.24016905917944,-0.247238469125168,-0.666929935974288,-3.90949916746044,-1.4415579070033,-5.12151119595954,-5.39683464782278,-6.01540167869101,-6.71451141853114,-5.5191792308139,-4.90772601197986,-2.07586094843635,-6.32131855528851
"2010-04-19",6.14892713301335,4.56451557231144,2.71872435484119,4.04710861487247,4.4968216393445,4.7540448057765,5.63379057759927,5.67448190175692,2.45727092539683,9.48418580779949,4.17238045249781,5.5453602420619,-1.95145056643671,-4.60426336239642,-2.16135130608738,-2.67175745413698,-4.12100150640582,-4.24370494879675,-5.07145590041573,-4.83434429512806,-1.819328397064,-4.78805840063035,-1.93421446163233,-5.29454996388512,-0.275689858720722,-0.792211752673937,-3.924765928374,-1.8531286511489,-5.12847134342634,-5.36467903873804,-5.81500438631498,-6.63255094440559,-5.509965239045,-4.85774257486368,-2.1574175539188,-6.17937038604801
"2010-04-20",6.20660655968857,4.51926151566627,2.71843310005224,3.95967249875406,4.50836691983498,4.77733674865704,5.64301300462585,5.68567638336384,2.46800980162237,9.43302678064556,4.18956823478962,5.50997823062944,-1.94735690819024,-4.53412254200587,-2.17415081830246,-2.85747348987055,-4.15861166254713,-4.27121128188618,-5.11324512108223,-4.84208674127952,-1.82876612220248,-4.74659727757236,-1.91766525024948,-5.28446119109244,-0.255363997771228,-0.178462370719168,-3.85268081993164,-1.31026988405046,-5.03679833954217,-5.34783905586758,-5.69077094842537,-6.62132665792411,-5.53841124443325,-4.79020329571429,-2.25226974428338,-5.94397041444884
"2010-04-21",6.23557370949298,4.49520130305392,2.71572784482255,3.8921289871385,4.51468074338258,4.77671350301765,5.62315876187462,5.71949874353163,2.4632050424462,9.25538236068054,4.19218546416612,5.42519675106213,-1.90339622401295,-4.50829402360708,-2.17100817300535,-2.80961524810717,-4.11052455999762,-4.28787742579007,-5.10040966677947,-4.88243242153874,-1.81339500113295,-4.58049087380682,-1.97286257437582,-5.19372302579318,-0.15088640308316,-0.00800586503395984,-3.85396076291402,-1.09092471029728,-5.22382434490625,-5.37013745733997,-5.53420449893504,-6.64619998677069,-5.57357034374533,-4.54463565816633,-2.16633495403413,-5.89148374882677
"2010-04-22",6.17010557562099,4.52980232145862,2.69132180752682,3.94567894629448,4.4654155529441,4.74992043624921,5.5655554430343,5.71260410837981,2.45134462224203,9.11414839151514,4.14821373301827,5.45098392851895,-1.84994653878261,-4.50546267469648,-2.13733805248993,-2.84728451082858,-4.04621497030385,-4.27221722526004,-5.05564265577401,-4.87220186193716,-1.81040688631951,-4.43662441112495,-2.01066179882864,-5.23941429490902,-0.081086546043009,-0.254029787437937,-3.87942380191534,-1.33620450954632,-5.18890078587806,-5.29983343621844,-5.33532789656678,-6.39242706577602,-5.52425193926752,-4.40649539878215,-2.00161873983519,-5.76062569862212
"2010-04-23",6.17103444675042,4.53141413323495,2.69121899342608,3.89868287211694,4.45751659575836,4.73620534527894,5.59927333042895,5.73597489249035,2.44266846651328,9.11970621352498,4.1730217438846,5.47360341349879,-1.86594929703387,-4.51529331343925,-2.14406152577789,-2.80187645144773,-4.05028827141401,-4.26225784957709,-5.11719728719907,-4.88772751828716,-1.80381101465431,-4.45681871139722,-2.01671758656404,-5.2830789046577,-0.130058064640768,-0.400479655527936,-3.82212556767296,-1.25772656242826,-5.0582516703467,-5.18904208002627,-5.11660815010653,-6.35792193818677,-5.51439828699645,-4.45324544415132,-1.96846673979586,-5.60630951244851
"2010-04-26",6.2193353129048,4.52458793969672,2.67874024430198,3.92939041132962,4.44262287646182,4.72926313853181,5.53750202758145,5.71204040734203,2.42771222490764,9.13328840473228,4.16529806769877,5.48199989321547,-1.87691545607523,-4.43841646528828,-2.13058749289145,-2.61923312846921,-4.0380535266489,-4.24708765885358,-5.08599321847,-4.875695593384,-1.79382911028957,-4.46594018053211,-1.92657079438729,-5.2710494682598,-0.162214109330042,-0.538385526313029,-3.82521964246184,-1.76401064641239,-5.09102722114063,-5.24676772133524,-4.98620061053553,-6.06337017001111,-5.44554430815822,-4.44693485863215,-2.0472999582796,-5.71618803863914
"2010-04-27",6.15513811281209,4.46822902610326,2.64447320390173,3.8774044021299,4.27655569746792,4.63523260845686,5.53941595960384,5.60488165213507,2.38893531145656,9.1940103851402,4.14577705953492,5.37950998879646,-1.88460093476171,-4.33629701502361,-2.08592885436006,-2.79358337081972,-3.83403439077659,-4.11239887843395,-5.05112480202866,-4.744610716487,-1.7472142118333,-4.5285261363148,-1.93745170932133,-5.11286281826466,-0.0875700302672566,-0.693866829974162,-3.85709910239825,-1.24349267832993,-5.0567707731466,-5.35664233478016,-5.29005541281666,-5.16511770628252,-5.4277341623236,-4.51731808346426,-2.06570770819055,-6.0321745153715
"2010-04-28",6.07918923279413,4.49342336495514,2.60431611259834,3.87770843097841,4.36935222695357,4.65296837238261,5.5012727088229,5.64510163660404,2.39639844322006,9.25770907371004,4.07809008622604,5.45132826843482,-1.86884671713848,-4.3813002186673,-2.05497337749625,-2.57268893928677,-3.95268950393428,-4.15396741379887,-5.01182493590924,-4.70340055669274,-1.7511544940018,-4.57594706244768,-1.80840661919254,-5.22321467042169,-0.0690243754925097,-0.486635828286405,-3.75041991153796,-1.74699169642073,-5.20914320615759,-5.27255428249424,-5.24215934689744,-5.06901185675941,-5.47100765642316,-4.6510791119937,-2.28227187214936,-5.89399908332961
"2010-04-29",6.0942575724175,4.50247830575683,2.6342687087718,3.91388166791579,4.40514900962574,4.67680082251348,5.50917486574924,5.67231514060191,2.39183963111892,9.23376619437443,4.07310504729466,5.40967892218408,-1.8619936560057,-4.33483759332087,-2.07773554015862,-2.80158747779808,-4.00894210588712,-4.17676498934174,-5.02305809077993,-4.74348143463811,-1.75149795048917,-4.54836362346988,-1.8689137770091,-5.15800849569119,-0.0030497690012572,-0.628041518928175,-3.83045760602762,-1.44786567896714,-5.20645255854441,-5.33229999022976,-5.22286566587179,-5.54513991334667,-5.4288308008556,-4.69113911432835,-2.11669830863627,-5.98423240671862
"2010-04-30",6.04899487277681,4.46059380064892,2.59070730270924,3.87291465544992,4.37325655088257,4.64444803077715,5.44746340014179,5.68033759082759,2.38484412838292,9.27405356529336,4.06780390561201,5.32146308429596,-1.83665448780358,-4.23471033546252,-2.03790621449194,-2.76436954439892,-3.95731836289507,-4.105035702914,-4.91943293149916,-4.73946593215265,-1.74688053764902,-4.59976081628119,-1.76304050582499,-5.04888508236144,0.123942425785484,-0.886176060678624,-3.77735653179045,-1.44864764421982,-5.30072440020583,-5.47327881584403,-5.51520831186749,-5.83954464593667,-5.41138870956259,-4.76579792012059,-2.29320003757101,-6.00705313534043
"2010-05-03",6.11386766983107,4.45406747472721,2.62536669668701,3.90243398499266,4.41445862675732,4.68820476328942,5.44974818832006,5.67539946838506,2.38481140225612,9.26768250949332,4.07570940936488,5.3322008306914,-1.83767997945384,-4.20626488169828,-2.08096980694821,-2.34398592166904,-4.00151865159151,-4.15183008905332,-4.87523179282671,-4.75752778049595,-1.7470604860387,-4.57664814459926,-1.78784471003979,-5.07429616610196,0.196752085578791,-0.971665799912653,-3.77533804325496,-1.99728181325384,-5.21152794562195,-5.42551464637048,-5.56928638627611,-5.91745711414894,-5.40625553728805,-4.72157032756892,-2.23610379322503,-5.85666143656486
"2010-05-04",6.08182371060654,4.41765644656217,2.57384044944965,3.8393586138979,4.3103113503104,4.6144810389805,5.36021677981465,5.61376358138449,2.38480327665438,9.31098748070642,4.00163800838844,5.19395693328134,-1.84886106699606,-4.15007831049202,-2.00506879458778,-2.53078924981288,-3.86109291603719,-4.01478182377237,-4.78632123349133,-4.68978421419216,-1.74769015531871,-4.59568092751752,-1.63310204369983,-4.93591279549511,0.178484110596518,-1.3533171722893,-3.89851967804996,-1.61141615085689,-5.45710443207295,-5.76233834479429,-5.53039332441049,-5.38265489969976,-5.40268911052378,-4.78099444431531,-2.66041445297238,-5.7675734588609
"2010-05-05",5.99350042940747,4.41228034641199,2.48358722045576,3.83001538920156,4.23821911730014,4.55953895563687,5.35754713829476,5.586295437095,2.34936163039162,9.42832625234698,3.84524042610983,5.17401259314618,-1.79860725929507,-4.15512782470792,-1.87656731354826,-2.51898367573297,-3.80070280737334,-3.99291362085072,-4.77646526954796,-4.65416993701901,-1.70922832026672,-4.73255220220941,-1.47964646118915,-4.88902723643433,0.106963451820119,-1.44438613740286,-4.06711385922672,-1.53277037806565,-5.67371205147097,-5.96443001756174,-5.6383558215699,-4.69723707227264,-5.36332575766235,-4.81955828248078,-2.7337382566608,-6.06185516886218
"2010-05-06",5.8637559122064,4.36347743353463,2.51597265956429,3.78217028196356,4.23080404440146,4.60613060217136,5.312397016642,5.72565565512441,2.33186034746498,9.56331839566715,3.75477336860561,4.95021175780721,-1.73191317134631,-4.15087095442397,-1.86898381336548,-2.73944894826437,-3.66365411044082,-3.98230238102795,-4.74123792866754,-4.75646686140694,-1.70045270439447,-4.87800856596241,-1.27852373432259,-4.69597574746716,0.104778066587694,-1.60506324036861,-4.40346497607415,-0.99137648764063,-6.26700525246907,-6.48516981080825,-5.5017052569868,-4.11169213609143,-5.3123630035414,-4.95628838639529,-3.09256635274847,-5.88873523838107
"2010-05-07",5.83884390812392,4.37113982470078,2.50918520635155,3.76652983924,4.23722600616594,4.63605324504011,5.32641510325872,5.81648009295111,2.38465177532237,9.6020307112844,3.61399969091369,5.03061662190138,-1.71350583912504,-4.17100467430986,-1.86127102408946,-2.6788138611308,-3.71012855592262,-4.05105293859117,-4.7432693620695,-4.76576226560259,-1.74606046636912,-4.90705515155584,-1.2118895419926,-4.73291268547907,-0.321337735301678,-1.4736702574547,-4.39782006741416,-1.06321670945792,-6.22100260473787,-6.42601451470797,-5.49059058192118,-4.40402731235046,-5.42987584774356,-5.11160822448495,-3.15000309598433,-6.09170630985413
"2010-05-10",5.90541990412544,4.4052880446115,2.56122742148595,3.79558171466071,4.45087410925463,4.78342310749268,5.43771837401962,5.78091990784708,2.4174637154663,9.40632726757693,3.84651112763817,5.19825381615382,-1.59058359570501,-4.17353150384906,-1.95130572302672,-2.47848379337567,-4.00240759113884,-4.19899866726334,-4.89199791841232,-4.62677805962245,-1.78819309542697,-4.64239510768437,-1.46301446093547,-4.88043409571735,-0.164064907240098,-1.13257839245999,-4.25286022888085,-1.40548705962433,-6.17467083284343,-6.57348955349574,-5.38261768069616,-6.63412323857847,-5.41790105460261,-5.24076446032724,-3.18426909383774,-6.1978783946094
"2010-05-11",5.83075085636604,4.38366657476361,2.59983436381381,3.725897059673,4.48528784216036,4.81387226697655,5.44055009139753,5.77460345841073,2.43044914225064,9.35853637559378,3.82517276897807,5.21326714215605,-1.58209801360038,-4.15141634298098,-1.97170921237945,-2.43728188955508,-4.01335018277618,-4.20775173864652,-4.85638777519897,-4.51154353586272,-1.79552246365255,-4.56955639159763,-1.41867857857786,-4.86611125800743,-0.252519847099058,-0.960884484564345,-4.43774983296325,-1.20880085601271,-6.4040003802523,-6.70692474999176,-5.58594414085951,-6.81644454613933,-5.4851753792709,-5.34001493603412,-3.2346456243234,-6.40575573491259
"2010-05-12",5.83203629976735,4.3658869235981,2.61221793052502,3.72078815531246,4.49138776555535,4.81060622313424,5.44151548376421,5.75015963931798,2.42234951352734,9.31365100403396,3.86740759623672,5.28260194582341,-1.6155107915612,-4.18107227425523,-1.98410675663884,-2.66202028189966,-4.00649906852663,-4.20073561893942,-4.82074164237895,-4.5890446365051,-1.78040271907637,-4.50762006216424,-1.44358431871758,-4.95419628591532,-0.287760423951209,-0.698554914863938,-4.46875269298213,-0.83952568532641,-6.47187068648656,-6.7439046765658,-5.90615760485312,-6.71177828412982,-5.49938567284679,-5.39918480158172,-3.39525672750692,-6.38805396729269
"2010-05-13",5.88528592750032,4.27464354990255,2.60748780142891,3.73739908546617,4.48517266467758,4.79971713010863,5.48792543061068,5.69787096628054,2.43300624042974,9.31553361026276,3.85689362765825,5.21503168921333,-1.5800214817864,-4.09737433498006,-1.98713078654802,-2.49406977953623,-4.00374523553721,-4.18155496850244,-4.82590901106689,-4.60741984539139,-1.78411252328519,-4.49914878940554,-1.53585982209413,-4.86801062508741,-0.263452916952602,-0.740058782150626,-4.43532755688053,-1.15933313365171,-6.53879027740331,-6.81929192855608,-6.26233721681601,-6.66872161173114,-5.56796460992617,-5.33528295450762,-3.23432778232786,-6.41833576431545
"2010-05-14",5.86314194821525,4.24393771124422,2.53010310997144,3.68032740423753,4.37848627168934,4.69038595065347,5.40995475921128,5.66079701378222,2.43622133935761,9.41730348303229,3.77294933716385,5.11664675139835,-1.5803033008686,-4.04993684724635,-1.90963695706886,-2.6387242609891,-3.86212003797395,-4.0483091804807,-4.69715913607226,-4.57458234134515,-1.7883649419613,-4.58555079912828,-1.42060901013253,-4.76207226000694,-0.339445083320961,-1.15780980559088,-4.36516760223714,-0.750327462306239,-6.57026545290348,-6.77067320683267,-6.48703974801374,-6.28466622466268,-5.57167344978232,-5.51561255346253,-3.33647360214295,-6.45583613450113
"2010-05-17",5.85579081278615,4.32386169555599,2.48132025457684,3.6841788028435,4.36693716549363,4.68778331600768,5.41879274398035,5.66916884908212,2.43076272725048,9.4748293673758,3.78323979304778,5.1419959328817,-1.63208488695136,-4.10436663271491,-1.87776853349523,-2.63780040064761,-3.86917547809237,-4.07936144454659,-4.74101349449694,-4.52893227857805,-1.78115374731479,-4.65898736700888,-1.38960426887255,-4.79289266959811,-0.59238115873104,-1.16934474311758,-4.22755671896514,-0.805269400085129,-6.43239301448173,-6.63572254129922,-6.54234605452991,-6.39988882282837,-5.55622047833545,-5.67029006326355,-3.43889853415555,-6.38310462896559
"2010-05-18",5.90641410714976,4.25280978146499,2.47221563002196,3.65343300954548,4.33082498586503,4.63894451215751,5.43571187956756,5.69396857980636,2.4213815366549,9.50501944436617,3.75332942953122,4.98011880733799,-1.64252432793102,-3.97481646535159,-1.86654966545965,-2.57902527605353,-3.81997269111893,-4.01150532934956,-4.75424233979323,-4.52470746192985,-1.76553137703455,-4.64720167507585,-1.3320449845579,-4.58203357001926,-0.672222623409372,-1.4556474425931,-4.23493548141719,-0.858341488950391,-6.44257305987994,-6.64536592886764,-6.54378974230773,-6.74933826061418,-5.5831934598041,-5.84476898826345,-3.38104288861802,-6.47811175988497
"2010-05-19",5.85730655027082,4.25835020820732,2.44677776524724,3.61521394061011,4.27742042012681,4.56507922078996,5.32983308323207,5.70530154921131,2.4348225916626,9.51686853476707,3.77821978514703,4.98034288636003,-1.69682520426257,-4.00001332614634,-1.81821983587176,-2.5051480901844,-3.73353584085796,-3.94771967799743,-4.6178947367867,-4.51826393293013,-1.77194323816247,-4.64121920953714,-1.29338599600361,-4.62415099484559,-0.824004730461255,-1.51250717018204,-4.37445191163224,-0.946422996725018,-6.60796137414999,-6.64925726958264,-6.61370958492901,-6.83039560784434,-5.6192465388441,-5.98075095453598,-3.57721684574168,-6.22915877763193
"2010-05-20",5.82266363713455,4.21139549517186,2.38759072155579,3.62708412792137,4.15912479610445,4.46783054918416,5.20068441198091,5.72400912764196,2.31933291633394,9.53640623930518,3.74309795766984,4.77801134474154,-1.67959307095381,-3.94105678954361,-1.76418863548642,-2.27989846177143,-3.59184380274455,-3.83598449961147,-4.44968772520974,-4.60267264935395,-1.68058772987802,-4.65488577362682,-1.27917161490492,-4.39952784333121,-0.839192496002906,-1.86079053899971,-4.34722730044265,-1.34059672727939,-6.60504314512152,-6.68270195991299,-6.62822927375744,-6.38458175610453,-5.3988158077921,-6.13809930237604,-3.65044004948797,-6.20999828517781
"2010-05-21",5.83266304447821,4.22912103256437,2.36009928342032,3.64033245895586,4.07832171943484,4.38593027273655,5.13062620471939,5.7119996218317,2.32680470449635,9.52415888566279,3.69697674224635,4.77919910720801,-1.75918555191884,-3.95137540783792,-1.75933269953017,-2.3518987561358,-3.54300872395216,-3.7803283125909,-4.38948041469703,-4.53500334964711,-1.69543735094003,-4.62635853308866,-1.21342886464954,-4.42533854759887,-0.942133067590127,-1.75148547925579,-4.32203684946207,-1.26781506495011,-6.28192592653251,-6.34889821293009,-6.40805690232143,-6.46526911352505,-5.35624463601235,-6.32876061686024,-3.6574244444907,-6.01047746181801
"2010-05-24",5.75196729070369,4.22316506883411,2.35650648700873,3.6326924678235,4.06526860920441,4.37216032207041,5.15119503689812,5.6739004399809,2.33089221495552,9.47285375462489,3.69023566811649,4.75089672772245,-1.68961354769929,-3.95943137709245,-1.78210672652572,-2.30833759172333,-3.53717265816751,-3.76560873356284,-4.38842986059598,-4.50053660488103,-1.6984758779585,-4.50648469615385,-1.18539079604317,-4.37818684900714,-0.7805132850235,-1.65835841193524,-4.24878196679216,-1.37585264620639,-6.24583538228969,-6.33282001652557,-6.48268635367412,-6.38641752807325,-5.35927777638581,-6.63389976650973,-3.65088484535318,-6.09448324330954
"2010-05-25",5.70126274649266,4.14488327987178,2.21975252167542,3.66379315914336,3.97736960269084,4.28135896066945,5.08478727787592,5.64915811185723,2.2928920750565,9.47633816708741,3.63814100283304,4.69278889972725,-1.67885051977774,-3.83508980952354,-1.66979218321408,-2.32122943425843,-3.44627703188687,-3.69443867320881,-4.28954043601405,-4.47418411839619,-1.66673199415961,-4.45631312544137,-1.17973058700405,-4.31957969297966,-1.05702353420981,-1.9416602994544,-4.15252564455817,-1.33686318060144,-6.3105602552245,-6.29357342552103,-6.64579087915734,-5.83963323800291,-5.26996703794124,-6.86501634998648,-3.7624356212356,-5.96245820177966
"2010-05-26",5.76684298678805,4.12692756227411,2.28581799795702,3.64111185975113,4.0506104869796,4.36291652375413,5.20098623419929,5.67241782870574,2.26594517719008,9.47691799167119,3.66108140885079,4.72367814553777,-1.70311282345347,-3.82698556178851,-1.77578080818344,-2.42052827235042,-3.55771015512039,-3.7814415778092,-4.42247703339917,-4.44870770862512,-1.64639811898516,-4.41360013346164,-1.15601295514948,-4.37039626234686,-1.02592014044677,-1.78184197528873,-4.04530132349522,-1.20845469765171,-6.23859083076348,-6.28844306258334,-6.63182078446353,-5.56385734547847,-5.18793150340385,-7.08335827408495,-3.83530538408444,-5.85518002637201
"2010-05-27",5.81219058456326,4.17645464646922,2.35944043843369,3.66347674154516,4.10798078513814,4.40584909363502,5.24697731124745,5.74710625577969,2.34735388146484,9.43906674537695,3.69143008863685,4.94114526259626,-1.68236425202038,-3.89135309862742,-1.87431678249368,-2.29298447054235,-3.64556331675416,-3.8649879171001,-4.5045711022009,-4.56140466250664,-1.72331456678455,-4.40035344062137,-1.22027048738903,-4.61943448831232,-0.917273064876673,-1.28502072057337,-4.0047611588449,-1.49134395950414,-6.12119668612225,-6.10948252678636,-6.47363223051383,-5.34263659162168,-5.31871480688057,-7.00880310774245,-3.77697442754571,-5.89438919869243
"2010-05-28",5.84522702561991,4.12549949949462,2.33763081940362,3.66441666388629,4.07429220425184,4.36984154508535,5.22968754729365,5.79090799848472,2.32490189246214,9.41633882427751,3.7382608445961,4.91028451850727,-1.67248843011967,-3.76905319254926,-1.87883681630199,-2.28820639265534,-3.61490222526492,-3.83059013879638,-4.47389216242866,-4.64344182841439,-1.70284448424933,-4.39355650420933,-1.25367457571035,-4.53845097318599,-0.910600329750477,-1.46435957070461,-3.84848045539206,-1.4772896275984,-6.07408800313666,-6.05859961041783,-6.50583252466724,-5.54234236545737,-5.29225790532564,-6.87150295668765,-3.8245567076982,-6.25760909318191
"2010-05-31",5.80303350858584,4.1149447198498,2.32129610251588,3.63077595420373,4.03967900866906,4.338506794683,5.22669505280258,5.78918276229941,2.33487172251349,9.38375110830503,3.68345554055599,4.90058598575605,-1.67329885111778,-3.77467574390207,-1.86097855144923,-2.26879449510382,-3.57734980905571,-3.79831225569875,-4.48331923683374,-4.62868539896061,-1.70158466845562,-4.36294171373236,-1.18371488631369,-4.53334714644476,-0.967664228487661,-1.11283936747918,-3.84290764545439,-1.4369713187851,-6.0277615538461,-6.01129872200464,-6.46881735266386,-5.51625153606179,-5.35580909708913,-6.78620083650254,-3.65156975862965,-6.21677283452912
"2010-06-01",5.76209001854932,4.11664952311019,2.29537958613145,3.59632047149973,4.04315410472169,4.38103783159827,5.21746545747519,5.82465586956094,2.33049559206497,9.31428611960066,3.66434441953888,4.8671433796436,-1.63542358113223,-3.74780905342606,-1.84622485525347,-2.17221125773359,-3.59566365304765,-3.83037275801813,-4.50078487893275,-4.66845757848917,-1.6857914892497,-4.29315575190694,-1.18664017129029,-4.49271610325804,-0.953387724176788,-1.54359231379537,-3.74907048579082,-1.25215838033055,-6.00874484371093,-6.05555305190856,-6.34130674942485,-5.51648511818444,-5.40076059977513,-6.74696715909525,-3.61270040757098,-6.23714796017365
"2010-06-02",5.76307712692036,4.216543595406,2.23230256484992,3.6262754733395,4.02459943650428,4.40071905607102,5.21748389993875,5.92016805932821,2.31034162742733,9.11471181527465,3.65988884134841,4.95027840155269,-1.65840624014012,-3.86808806199451,-1.82893921444081,-2.15622450924174,-3.56977871788278,-3.91214486001668,-4.47292257555001,-4.85500783724017,-1.66672700800865,-4.11299022628166,-1.21371920137796,-4.60710295525344,-1.01710983574361,-1.50685296687545,-3.47653260083684,-1.26721576393628,-5.99373643570206,-5.97319223952682,-6.50156483915996,-5.21989518110587,-5.36218155723613,-6.32264373651093,-3.46562177139312,-6.13624222435615
"2010-06-03",5.85664031526819,4.22954994052879,2.25926071932341,3.60151786218037,4.07176734652429,4.47297595398882,5.26183423448551,5.98913543792954,2.33836731413947,9.02874959842616,3.73562198651629,4.98549567396473,-1.6352368034007,-3.85509544065545,-1.88001597963792,-2.08586985430812,-3.60291939289438,-3.9919248172535,-4.51690450334753,-4.95010163433954,-1.69699359411316,-4.02603273949676,-1.40085382728266,-4.64676680003624,-0.963039598534136,-1.55392991117788,-3.40821152154694,-1.3040045351884,-6.11577089751794,-6.00907421581984,-6.51858600495831,-5.18610050782122,-5.40854536528483,-6.24454808985784,-3.12282430008032,-6.16547328801779
"2010-06-04",5.84706142364422,4.17851068073228,2.23022021033742,3.58553282536292,3.99830127348934,4.44575131180915,5.21543733140545,5.98239685395277,2.3300194229576,8.96180900146277,3.61490603986673,4.80563436839421,-1.56650688099123,-3.75588735550806,-1.84225104626321,-2.12820713264057,-3.47718479468969,-3.95669789933218,-4.43341376723808,-4.94340316484393,-1.67953720067773,-3.97874688385402,-1.14033778280308,-4.43242488669801,-1.03600273233784,-1.96106019772311,-3.45099666168903,-1.22156090406525,-6.30611578375098,-5.95165885309553,-6.736135130046,-5.21898335154216,-5.45420521580542,-6.08462317496873,-3.04394178548751,-6.28992601401874
